order_id,order_date,shipping_date,scheduled_shipping_days,actual_shipping_days,shipping_mode,carrier_name,customer_id,customer_segment,market,order_region,order_country,category_name,product_name,order_item_quantity,sales,discount,profit,late_delivery
21376,2025-08-16,2025-08-20,6,4,Standard Class,Atlas Freight Co.,2242,Consumer,LATAM,Caribbean,Cuba,Footwear,Steel-Toe Work Boots,5,486.01,0.06,99.68,0
21377,2025-06-22,2025-06-26,2,4,First Class,NordHaul Logistics,2559,Home Office,Europe,Northern Europe,Finland,Electronics,Portable Bluetooth Speaker,5,1468.34,0.25,502.94,1
21378,2025-10-31,2025-11-05,6,5,Standard Class,Atlas Freight Co.,2041,Corporate,USCA,East of USA,United States,Furniture,Modular Conference Table,1,488.35,0.16,57.29,0
21379,2025-09-02,2025-09-07,6,5,Standard Class,NordHaul Logistics,3004,Consumer,Europe,Eastern Europe,Czechia,Sporting Goods,Carbon Trekking Poles,1,172.97,0.07,38.84,0
21380,2024-08-15,2024-08-21,6,6,Standard Class,Atlas Freight Co.,1473,Consumer,Europe,Northern Europe,Finland,Furniture,Modular Conference Table,1,468.13,0.13,53.41,0
21381,2024-02-12,2024-02-16,4,4,Second Class,Pacific Crest Carriers,2671,Corporate,Pacific Asia,Southeast Asia,Malaysia,Office Supplies,Whiteboard Marker Set,1,48.85,0.07,1.24,0
21382,2024-04-20,2024-04-24,1,4,Same Day,SwiftShip Express,3457,Consumer,Pacific Asia,Eastern Asia,China,Garden & Outdoor,Cordless Hedge Trimmer,2,165.69,0.19,38.57,1
21383,2025-08-01,2025-08-06,6,5,Standard Class,Pacific Crest Carriers,3125,Consumer,LATAM,South America,Argentina,Automotive Parts,Ceramic Brake Pad Set,3,462.18,0.2,12.94,0
21384,2024-09-05,2024-09-09,6,4,Standard Class,Pacific Crest Carriers,1114,Consumer,Pacific Asia,South Asia,Bangladesh,Office Supplies,Whiteboard Marker Set,3,142.05,0.1,3.67,0
21385,2025-06-09,2025-06-13,2,4,First Class,SwiftShip Express,1284,Corporate,Europe,Western Europe,Germany,Garden & Outdoor,Solar Path Lights 8-Pack,4,418.07,0.17,-64.45,1
21386,2024-11-30,2024-12-02,4,2,Second Class,NordHaul Logistics,2571,Corporate,Europe,Western Europe,Netherlands,Apparel,Merino Base Layer,5,436.76,0.05,146.13,0
21387,2025-10-15,2025-10-20,6,5,Standard Class,Atlas Freight Co.,3311,Consumer,LATAM,Caribbean,Dominican Republic,Garden & Outdoor,Expandable Garden Hose,1,111.12,0.08,6.75,0
21388,2025-01-05,2025-01-08,2,3,First Class,Atlas Freight Co.,3110,Consumer,Africa,Southern Africa,Botswana,Furniture,Standing Desk Pro,4,2093.66,0.16,114.55,1
21389,2025-10-19,2025-10-24,6,5,Standard Class,Pacific Crest Carriers,3259,Consumer,Pacific Asia,Oceania,Australia,Health & Beauty,Aromatherapy Diffuser,4,134.37,0.06,3.99,0
21390,2024-07-02,2024-07-06,6,4,Standard Class,Atlas Freight Co.,1374,Consumer,LATAM,South America,Argentina,Footwear,Trail Running Shoes,2,276.57,0.17,15.9,0
21391,2025-07-21,2025-07-24,4,3,Second Class,NordHaul Logistics,2297,Consumer,Europe,Northern Europe,Norway,Footwear,Court Sneakers,4,534.43,0.04,4.1,0
21392,2025-01-17,2025-01-23,6,6,Standard Class,Atlas Freight Co.,2814,Home Office,LATAM,Caribbean,Dominican Republic,Electronics,4K Action Camera,4,1594.29,0.17,-94.84,0
21393,2024-05-18,2024-05-24,6,6,Standard Class,Atlas Freight Co.,2561,Corporate,Pacific Asia,Oceania,Australia,Automotive Parts,Ceramic Brake Pad Set,2,259.61,0.07,56.5,0
21394,2024-06-19,2024-06-24,6,5,Standard Class,Pacific Crest Carriers,2942,Consumer,Pacific Asia,Southeast Asia,Indonesia,Furniture,Walnut Bookshelf,4,2005.2,0.11,38.49,0
21395,2024-08-17,2024-08-21,6,4,Standard Class,Atlas Freight Co.,1532,Consumer,LATAM,Central America,Guatemala,Electronics,4K Action Camera,3,1218.9,0.14,339.23,0
21396,2024-04-23,2024-04-25,4,2,Second Class,Atlas Freight Co.,2142,Home Office,Africa,Southern Africa,South Africa,Furniture,Walnut Bookshelf,1,571.4,0.02,77.78,0
21397,2025-11-14,2025-11-23,6,9,Standard Class,Atlas Freight Co.,2119,Home Office,Europe,Western Europe,France,Garden & Outdoor,Cordless Hedge Trimmer,5,483.17,0.15,-102.22,1
21398,2024-06-04,2024-06-04,1,0,Same Day,NordHaul Logistics,3349,Consumer,Europe,Western Europe,Spain,Furniture,Ergonomic Office Chair,2,1110.38,0.21,241.36,0
21399,2025-03-12,2025-03-20,4,8,Second Class,Atlas Freight Co.,1506,Consumer,LATAM,South America,Argentina,Automotive Parts,OBD-II Diagnostic Scanner,3,444.42,0.24,54.23,1
21400,2025-02-20,2025-02-24,6,4,Standard Class,Pacific Crest Carriers,1815,Home Office,LATAM,Central America,Panama,Garden & Outdoor,Cordless Hedge Trimmer,2,168.53,0.17,22.55,0
21401,2025-01-28,2025-01-28,2,0,First Class,Atlas Freight Co.,1054,Corporate,USCA,East of USA,United States,Sporting Goods,Carbon Trekking Poles,3,695.5,0.18,159.6,0
21402,2025-04-03,2025-04-11,6,8,Standard Class,Pacific Crest Carriers,1379,Corporate,Pacific Asia,Oceania,New Zealand,Electronics,Smart Fitness Watch,5,1582.29,0.23,-18.6,1
21403,2025-10-30,2025-11-03,4,4,Second Class,Atlas Freight Co.,3452,Corporate,USCA,US Center,United States,Electronics,4K Action Camera,2,627.0,0.23,203.0,0
21404,2025-12-07,2025-12-09,4,2,Second Class,NordHaul Logistics,3119,Consumer,Europe,Western Europe,Netherlands,Garden & Outdoor,Expandable Garden Hose,5,596.1,0.15,35.49,0
21405,2025-09-30,2025-10-07,6,7,Standard Class,Atlas Freight Co.,1647,Consumer,Europe,Southern Europe,Portugal,Apparel,Merino Base Layer,3,266.55,0.03,102.84,1
21406,2024-12-01,2024-12-01,2,0,First Class,NordHaul Logistics,2755,Corporate,Europe,Northern Europe,Finland,Garden & Outdoor,Cordless Hedge Trimmer,5,481.48,0.14,-34.04,0
21407,2025-06-15,2025-06-18,2,3,First Class,SwiftShip Express,2482,Corporate,Europe,Northern Europe,Finland,Sporting Goods,4-Person Camping Tent,1,217.67,0.09,-9.89,1
21408,2024-05-15,2024-05-15,2,0,First Class,SwiftShip Express,3266,Corporate,LATAM,South America,Argentina,Furniture,Standing Desk Pro,3,1159.71,0.24,174.1,0
21409,2025-10-06,2025-10-15,6,9,Standard Class,Atlas Freight Co.,1750,Consumer,LATAM,Caribbean,Jamaica,Toys & Games,1000-Piece Jigsaw Puzzle,4,244.54,0.19,43.8,1
21410,2024-05-22,2024-05-29,6,7,Standard Class,Atlas Freight Co.,3485,Consumer,Africa,East Africa,Tanzania,Apparel,Performance Rain Jacket,2,145.77,0.15,15.64,1
21411,2024-03-24,2024-04-01,6,8,Standard Class,SwiftShip Express,1926,Consumer,Pacific Asia,Eastern Asia,South Korea,Automotive Parts,OBD-II Diagnostic Scanner,4,615.68,0.07,88.71,1
21412,2025-08-27,2025-09-05,6,9,Standard Class,Atlas Freight Co.,2792,Consumer,LATAM,South America,Argentina,Furniture,Standing Desk Pro,3,1347.82,0.08,362.45,1
21413,2025-07-07,2025-07-12,6,5,Standard Class,NordHaul Logistics,1994,Home Office,USCA,East of USA,United States,Garden & Outdoor,Cordless Hedge Trimmer,3,334.63,0.07,25.24,0
21414,2024-04-11,2024-04-13,2,2,First Class,NordHaul Logistics,2678,Home Office,Europe,Southern Europe,Portugal,Office Supplies,Whiteboard Marker Set,5,255.59,0.12,-13.38,0
21415,2025-12-05,2025-12-08,1,3,Same Day,SwiftShip Express,1837,Home Office,USCA,East of USA,United States,Office Supplies,Heavy-Duty Stapler,1,52.81,0.11,18.07,1
21416,2024-03-22,2024-03-28,6,6,Standard Class,Atlas Freight Co.,3108,Consumer,Africa,Southern Africa,Botswana,Health & Beauty,Aromatherapy Diffuser,4,177.73,0.13,54.34,0
21417,2024-02-05,2024-02-06,2,1,First Class,SwiftShip Express,2593,Consumer,LATAM,Caribbean,Cuba,Electronics,Smart Fitness Watch,1,379.68,0.04,107.3,0
21418,2025-11-28,2025-12-06,6,8,Standard Class,Atlas Freight Co.,1721,Consumer,Africa,East Africa,Tanzania,Footwear,Steel-Toe Work Boots,5,711.0,0.11,-53.65,1
21419,2024-06-11,2024-06-14,2,3,First Class,SwiftShip Express,3402,Corporate,LATAM,Caribbean,Jamaica,Apparel,Merino Base Layer,3,236.12,0.22,-4.16,1
21420,2024-06-20,2024-06-24,6,4,Standard Class,NordHaul Logistics,2772,Corporate,Europe,Eastern Europe,Romania,Automotive Parts,Ceramic Brake Pad Set,1,166.64,0.03,33.77,0
21421,2025-08-02,2025-08-04,4,2,Second Class,Pacific Crest Carriers,2071,Corporate,Pacific Asia,Southeast Asia,Philippines,Electronics,Smart Fitness Watch,2,607.78,0.0,247.11,0
21422,2025-03-19,2025-03-23,6,4,Standard Class,Pacific Crest Carriers,1339,Home Office,Pacific Asia,Southeast Asia,Philippines,Automotive Parts,LED Headlight Kit,3,538.79,0.15,192.58,0
21423,2025-01-14,2025-01-19,6,5,Standard Class,Atlas Freight Co.,3433,Consumer,LATAM,Caribbean,Dominican Republic,Automotive Parts,LED Headlight Kit,4,690.4,0.06,64.61,0
21424,2025-12-22,2025-12-26,4,4,Second Class,Atlas Freight Co.,2887,Consumer,LATAM,Caribbean,Jamaica,Office Supplies,Heavy-Duty Stapler,5,201.04,0.13,-2.39,0
21425,2024-03-04,2024-03-05,1,1,Same Day,SwiftShip Express,2669,Home Office,Europe,Western Europe,Netherlands,Garden & Outdoor,Cordless Hedge Trimmer,5,574.92,0.03,-29.39,0
21426,2025-11-06,2025-11-13,6,7,Standard Class,NordHaul Logistics,3082,Corporate,Europe,Eastern Europe,Hungary,Toys & Games,Building Blocks Mega Set,3,183.62,0.24,13.47,1
21427,2024-07-14,2024-07-15,2,1,First Class,NordHaul Logistics,2517,Home Office,Europe,Eastern Europe,Romania,Automotive Parts,Ceramic Brake Pad Set,1,144.3,0.17,80.95,0
21428,2025-03-30,2025-03-31,2,1,First Class,SwiftShip Express,1580,Consumer,LATAM,Caribbean,Cuba,Sporting Goods,Insulated Hydration Pack,2,323.93,0.08,-14.79,0
21429,2024-08-24,2024-08-29,6,5,Standard Class,Atlas Freight Co.,1592,Consumer,Africa,North Africa,Morocco,Office Supplies,Heavy-Duty Stapler,4,203.53,0.22,24.64,0
21430,2024-08-01,2024-08-01,2,0,First Class,SwiftShip Express,1197,Home Office,USCA,US Center,United States,Sporting Goods,Insulated Hydration Pack,2,390.75,0.19,-2.65,0
21431,2024-08-22,2024-08-25,2,3,First Class,SwiftShip Express,1157,Corporate,Africa,East Africa,Ethiopia,Office Supplies,Heavy-Duty Stapler,3,165.51,0.04,27.28,1
21432,2025-02-12,2025-02-17,4,5,Second Class,Atlas Freight Co.,2821,Consumer,LATAM,South America,Brazil,Footwear,Trail Running Shoes,1,113.13,0.24,-19.55,1
21433,2025-10-02,2025-10-04,4,2,Second Class,Atlas Freight Co.,3129,Consumer,LATAM,Caribbean,Cuba,Automotive Parts,All-Weather Floor Mats,4,607.26,0.02,-40.78,0
21434,2024-03-23,2024-03-27,6,4,Standard Class,Pacific Crest Carriers,1409,Home Office,Pacific Asia,Oceania,Australia,Footwear,Trail Running Shoes,5,574.19,0.24,-21.84,0
21435,2025-04-28,2025-04-29,2,1,First Class,SwiftShip Express,2434,Consumer,Pacific Asia,South Asia,Pakistan,Toys & Games,Strategy Board Game,5,243.61,0.05,-18.17,0
21436,2025-09-19,2025-09-22,4,3,Second Class,Atlas Freight Co.,1309,Consumer,Pacific Asia,Southeast Asia,Vietnam,Automotive Parts,LED Headlight Kit,4,592.43,0.02,-11.16,0
21437,2025-06-20,2025-06-30,6,10,Standard Class,Atlas Freight Co.,2036,Consumer,LATAM,South America,Colombia,Automotive Parts,OBD-II Diagnostic Scanner,1,179.32,0.14,21.52,1
21438,2025-12-16,2025-12-23,6,7,Standard Class,Atlas Freight Co.,2976,Consumer,USCA,East of USA,United States,Automotive Parts,LED Headlight Kit,5,600.21,0.11,204.83,1
21439,2024-01-10,2024-01-13,4,3,Second Class,Pacific Crest Carriers,3029,Corporate,Pacific Asia,Oceania,New Zealand,Sporting Goods,Insulated Hydration Pack,3,637.58,0.1,51.96,0
21440,2024-09-21,2024-09-25,6,4,Standard Class,Atlas Freight Co.,3371,Consumer,Europe,Northern Europe,Sweden,Apparel,Performance Rain Jacket,1,78.04,0.22,-0.63,0
21441,2024-11-08,2024-11-17,6,9,Standard Class,Pacific Crest Carriers,1776,Corporate,Pacific Asia,Eastern Asia,Japan,Office Supplies,Gel Pen 24-Pack,1,41.85,0.0,8.23,1
21442,2025-01-26,2025-01-30,4,4,Second Class,Atlas Freight Co.,3371,Consumer,LATAM,Central America,Panama,Toys & Games,Building Blocks Mega Set,2,127.25,0.07,35.56,0
21443,2024-08-20,2024-08-23,2,3,First Class,SwiftShip Express,2959,Corporate,LATAM,Central America,Mexico,Garden & Outdoor,Expandable Garden Hose,1,96.52,0.06,-6.95,1
21444,2024-07-03,2024-07-09,6,6,Standard Class,Atlas Freight Co.,1846,Consumer,Africa,West Africa,Senegal,Automotive Parts,All-Weather Floor Mats,3,544.42,0.05,-7.23,0
21445,2025-09-13,2025-09-14,2,1,First Class,Pacific Crest Carriers,1819,Consumer,Pacific Asia,Southeast Asia,Malaysia,Toys & Games,Building Blocks Mega Set,4,238.22,0.04,0.5,0
21446,2024-06-18,2024-06-22,4,4,Second Class,Pacific Crest Carriers,1268,Consumer,LATAM,South America,Colombia,Health & Beauty,Electric Toothbrush,1,39.37,0.07,2.81,0
21447,2025-11-27,2025-12-01,6,4,Standard Class,NordHaul Logistics,3302,Consumer,Europe,Eastern Europe,Poland,Automotive Parts,OBD-II Diagnostic Scanner,4,718.62,0.04,61.29,0
21448,2024-01-28,2024-01-30,2,2,First Class,SwiftShip Express,1508,Consumer,LATAM,South America,Brazil,Garden & Outdoor,Expandable Garden Hose,4,371.76,0.05,52.33,0
21449,2024-11-05,2024-11-08,2,3,First Class,SwiftShip Express,1669,Consumer,Africa,Southern Africa,South Africa,Furniture,Standing Desk Pro,4,2315.8,0.14,142.35,1
21450,2025-03-20,2025-03-22,4,2,Second Class,NordHaul Logistics,2032,Consumer,USCA,West of USA,United States,Footwear,Trail Running Shoes,2,263.68,0.04,54.77,0
21451,2025-12-11,2025-12-16,6,5,Standard Class,NordHaul Logistics,1343,Corporate,Pacific Asia,Eastern Asia,South Korea,Health & Beauty,Vitamin C Serum,1,41.65,0.24,2.84,0
21452,2025-07-12,2025-07-16,6,4,Standard Class,SwiftShip Express,3014,Consumer,Africa,East Africa,Ethiopia,Garden & Outdoor,Patio Heater,1,96.62,0.08,-13.13,0
21453,2024-01-11,2024-01-15,4,4,Second Class,SwiftShip Express,2745,Corporate,Europe,Western Europe,United Kingdom,Apparel,Thermal Work Gloves,2,132.12,0.14,27.26,0
21454,2025-06-30,2025-07-03,4,3,Second Class,Atlas Freight Co.,1391,Consumer,USCA,East of USA,United States,Furniture,Walnut Bookshelf,2,1146.72,0.2,-22.96,0
21455,2024-08-25,2024-08-29,6,4,Standard Class,Atlas Freight Co.,1407,Home Office,Europe,Southern Europe,Italy,Apparel,Merino Base Layer,3,255.78,0.19,11.39,0
21456,2025-09-19,2025-09-24,6,5,Standard Class,Atlas Freight Co.,1054,Corporate,USCA,Canada,Canada,Office Supplies,Gel Pen 24-Pack,5,244.42,0.01,59.06,0
21457,2025-07-19,2025-07-25,6,6,Standard Class,Atlas Freight Co.,3373,Consumer,Africa,West Africa,Nigeria,Health & Beauty,Digital Body Scale,4,173.89,0.1,31.29,0
21458,2024-05-20,2024-05-22,1,2,Same Day,SwiftShip Express,2089,Consumer,Europe,Eastern Europe,Poland,Sporting Goods,Pro Composite Basketball,4,899.61,0.2,27.97,1
21459,2024-09-19,2024-09-22,2,3,First Class,Atlas Freight Co.,2638,Consumer,LATAM,Central America,Mexico,Automotive Parts,Ceramic Brake Pad Set,5,688.91,0.23,209.34,1
21460,2025-08-22,2025-08-24,4,2,Second Class,Atlas Freight Co.,1374,Consumer,LATAM,South America,Peru,Automotive Parts,LED Headlight Kit,4,606.67,0.17,177.49,0
21461,2025-11-03,2025-11-09,6,6,Standard Class,Atlas Freight Co.,1577,Corporate,Europe,Northern Europe,Finland,Toys & Games,RC Off-Road Buggy,1,66.99,0.1,-6.22,0
21462,2025-03-16,2025-03-25,6,9,Standard Class,NordHaul Logistics,2353,Consumer,Europe,Southern Europe,Portugal,Office Supplies,Heavy-Duty Stapler,4,224.64,0.14,-77.45,1
21463,2024-06-08,2024-06-08,2,0,First Class,Atlas Freight Co.,1522,Consumer,Europe,Eastern Europe,Romania,Sporting Goods,4-Person Camping Tent,4,842.44,0.19,94.99,0
21464,2024-10-11,2024-10-16,6,5,Standard Class,NordHaul Logistics,2532,Corporate,Pacific Asia,Oceania,New Zealand,Furniture,Ergonomic Office Chair,5,2507.87,0.11,222.45,0
21465,2025-08-03,2025-08-08,6,5,Standard Class,SwiftShip Express,3309,Home Office,LATAM,Caribbean,Dominican Republic,Electronics,4K Action Camera,4,1312.12,0.22,334.53,0
21466,2025-03-12,2025-03-17,6,5,Standard Class,Atlas Freight Co.,1762,Consumer,Africa,East Africa,Kenya,Apparel,Thermal Work Gloves,3,215.93,0.08,74.48,0
21467,2024-05-27,2024-05-29,4,2,Second Class,Atlas Freight Co.,2519,Consumer,LATAM,Caribbean,Cuba,Sporting Goods,Pro Composite Basketball,1,205.15,0.24,75.61,0
21468,2024-07-27,2024-07-27,2,0,First Class,NordHaul Logistics,3289,Consumer,LATAM,Caribbean,Cuba,Sporting Goods,Pro Composite Basketball,3,632.5,0.18,279.28,0
21469,2024-05-23,2024-05-28,6,5,Standard Class,Atlas Freight Co.,3234,Corporate,LATAM,South America,Colombia,Health & Beauty,Electric Toothbrush,2,81.12,0.22,-4.32,0
21470,2024-12-08,2024-12-11,2,3,First Class,SwiftShip Express,1019,Corporate,Africa,East Africa,Ethiopia,Automotive Parts,All-Weather Floor Mats,1,178.6,0.24,63.2,1
21471,2024-11-21,2024-11-24,2,3,First Class,SwiftShip Express,1275,Consumer,Europe,Southern Europe,Italy,Electronics,Portable Bluetooth Speaker,4,1178.5,0.01,-173.05,1
21472,2025-01-30,2025-01-30,2,0,First Class,Pacific Crest Carriers,3465,Corporate,LATAM,Central America,Costa Rica,Sporting Goods,4-Person Camping Tent,4,779.81,0.2,-232.8,0
21473,2025-11-20,2025-11-24,6,4,Standard Class,Atlas Freight Co.,3313,Consumer,LATAM,Caribbean,Jamaica,Office Supplies,Whiteboard Marker Set,1,51.88,0.1,-4.48,0
21474,2025-04-20,2025-04-20,2,0,First Class,SwiftShip Express,1804,Consumer,Europe,Western Europe,France,Footwear,Trail Running Shoes,2,280.31,0.05,37.38,0
21475,2025-03-03,2025-03-10,6,7,Standard Class,Atlas Freight Co.,2300,Consumer,Africa,Southern Africa,Botswana,Furniture,Ergonomic Office Chair,5,2178.24,0.12,401.37,1
21476,2024-09-24,2024-09-30,6,6,Standard Class,Atlas Freight Co.,2431,Corporate,Pacific Asia,Eastern Asia,China,Automotive Parts,All-Weather Floor Mats,1,134.4,0.16,7.07,0
21477,2025-04-08,2025-04-15,6,7,Standard Class,Atlas Freight Co.,2671,Corporate,Europe,Northern Europe,Denmark,Garden & Outdoor,Cordless Hedge Trimmer,4,405.76,0.04,42.08,1
21478,2025-11-28,2025-12-05,6,7,Standard Class,NordHaul Logistics,2875,Corporate,Europe,Northern Europe,Finland,Toys & Games,RC Off-Road Buggy,5,320.76,0.24,46.66,1
21479,2024-01-08,2024-01-17,6,9,Standard Class,Atlas Freight Co.,1932,Consumer,LATAM,South America,Brazil,Garden & Outdoor,Expandable Garden Hose,5,470.9,0.22,54.4,1
21480,2024-09-12,2024-09-19,6,7,Standard Class,Pacific Crest Carriers,3224,Home Office,Pacific Asia,Southeast Asia,Philippines,Automotive Parts,LED Headlight Kit,4,604.18,0.24,-34.57,1
21481,2024-02-11,2024-02-18,6,7,Standard Class,SwiftShip Express,1147,Corporate,Europe,Northern Europe,Finland,Sporting Goods,Insulated Hydration Pack,5,816.77,0.07,114.45,1
21482,2024-05-28,2024-06-01,6,4,Standard Class,Atlas Freight Co.,1081,Consumer,USCA,Canada,Canada,Health & Beauty,Electric Toothbrush,3,144.65,0.12,51.57,0
21483,2024-02-18,2024-02-26,6,8,Standard Class,Atlas Freight Co.,3394,Corporate,LATAM,South America,Brazil,Sporting Goods,Carbon Trekking Poles,5,844.61,0.22,75.68,1
21484,2025-03-08,2025-03-10,2,2,First Class,Atlas Freight Co.,1442,Corporate,LATAM,South America,Brazil,Sporting Goods,4-Person Camping Tent,4,694.04,0.15,-66.59,0
21485,2025-08-21,2025-08-27,6,6,Standard Class,Pacific Crest Carriers,3486,Corporate,Pacific Asia,Eastern Asia,South Korea,Apparel,Thermal Work Gloves,2,156.13,0.21,62.23,0
21486,2025-11-17,2025-11-23,6,6,Standard Class,Atlas Freight Co.,1714,Corporate,USCA,US Center,United States,Health & Beauty,Vitamin C Serum,2,69.34,0.0,9.15,0
21487,2024-06-21,2024-06-26,6,5,Standard Class,Pacific Crest Carriers,1911,Home Office,Pacific Asia,Oceania,Australia,Health & Beauty,Aromatherapy Diffuser,4,194.56,0.13,15.31,0
21488,2025-05-25,2025-05-27,4,2,Second Class,NordHaul Logistics,1069,Consumer,USCA,West of USA,United States,Footwear,Waterproof Hiking Boots,5,629.6,0.23,236.66,0
21489,2024-08-28,2024-08-30,4,2,Second Class,Atlas Freight Co.,3359,Consumer,USCA,West of USA,United States,Office Supplies,Laser Printer Paper 10-Ream,2,103.24,0.19,-1.16,0
21490,2024-08-18,2024-08-23,6,5,Standard Class,Atlas Freight Co.,1898,Consumer,Africa,Southern Africa,Botswana,Sporting Goods,Carbon Trekking Poles,3,507.86,0.02,85.59,0
21491,2025-03-21,2025-03-27,6,6,Standard Class,NordHaul Logistics,1419,Home Office,Europe,Eastern Europe,Poland,Footwear,Trail Running Shoes,2,220.68,0.2,-35.02,0
21492,2025-05-10,2025-05-12,4,2,Second Class,Atlas Freight Co.,2208,Consumer,Africa,North Africa,Egypt,Footwear,Waterproof Hiking Boots,3,309.15,0.07,0.47,0
21493,2025-03-02,2025-03-06,6,4,Standard Class,Atlas Freight Co.,1386,Corporate,Pacific Asia,Southeast Asia,Vietnam,Apparel,Performance Rain Jacket,1,66.43,0.16,-7.63,0
21494,2024-03-13,2024-03-18,6,5,Standard Class,Pacific Crest Carriers,2974,Consumer,Pacific Asia,Eastern Asia,China,Toys & Games,1000-Piece Jigsaw Puzzle,2,114.75,0.09,10.59,0
21495,2024-10-26,2024-10-31,1,5,Same Day,SwiftShip Express,1182,Consumer,Pacific Asia,South Asia,Pakistan,Electronics,Portable Bluetooth Speaker,1,338.07,0.22,68.58,1
21496,2024-07-27,2024-07-31,6,4,Standard Class,Atlas Freight Co.,2248,Home Office,LATAM,South America,Colombia,Electronics,4K Action Camera,5,1846.07,0.21,167.24,0
21497,2024-01-04,2024-01-07,1,3,Same Day,SwiftShip Express,1978,Corporate,Pacific Asia,Southeast Asia,Malaysia,Office Supplies,Whiteboard Marker Set,3,141.63,0.23,29.35,1
21498,2024-01-30,2024-02-02,4,3,Second Class,NordHaul Logistics,1092,Consumer,USCA,East of USA,United States,Toys & Games,1000-Piece Jigsaw Puzzle,3,213.69,0.14,25.41,0
21499,2024-11-24,2024-11-28,2,4,First Class,Atlas Freight Co.,1130,Consumer,Africa,West Africa,Senegal,Furniture,Modular Conference Table,2,962.34,0.14,-41.42,1
21500,2024-03-14,2024-03-16,2,2,First Class,SwiftShip Express,2296,Consumer,Europe,Northern Europe,Sweden,Health & Beauty,Digital Body Scale,1,39.98,0.03,10.85,0
